id	mantra
22677	ṛtāvānam ādityaṃ carṣaṇīdhṛtam
22678	ṛtāvānam ṛtāyavaḥ
22679	ṛtāvānaṃ mahiṣaṃ viśvadarśatam
22680	ṛtāvānaś cayamānā ṛṇāni
22681	ṛtāvānā jane-jane
22682	ṛtāvānā ni ṣedatuḥ
22683	ṛtāvānā manaso na prayuktiṣu
22684	ṛtāvānā yajase pūtadakṣasā
22685	ṛtāvānā yad īmahe
22686	ṛtāvānāv ṛtam ā ghoṣatho bṛhat
22687	ṛtāvānā samrājā namase hitā
22688	ṛtāvānā samrājā pūtadakṣasā
22689	ṛtāvāno jane-jane
22690	ṛtāvāno varuṇo mitro agniḥ
22691	ṛtāvā parṣati dviṣaḥ
22692	ṛtāvā yajñiyo bhuvaḥ
22693	ṛtāvā yasya rodasī
22694	ṛtāvā sa rohidaśvaḥ purukṣuḥ
22695	ṛtāv ūrdhvaṃ prātarāśāt
22696	ṛtāv-ṛtau prayuñjānaḥ
22697	ṛtāvṛdhāv ṛtaspṛśā
22698	ṛtāṣāḍ ṛtadhāmāgnir gandharvaḥ
22699	ṛtīṣāhaṃ rayim asmāsu dhatta
22700	ṛtugrahāś ca me'tigrāhyāś ca me
22701	ṛtuthādya devo devebhyo havyavāṭ
22702	ṛtuthendro vanaspatiḥ
22703	ṛtunā preṣya
22704	ṛtunā yajñanīr asi
22705	ṛtunā yajñam āśāthe
22706	ṛtunā yajñavāhasā
22707	ṛtunā somaṃ pibatam
22708	ṛtunā somaṃ pibatu
22709	ṛtuṃ naro na pra minanty ete
22710	ṛtuṃ no brūta yatamo'tiriktaḥ
22711	ṛtubhiḥ prabhuḥ
22712	ṛtubhiḥ preṣya
22713	ṛtubhir havanaśrutaḥ
22714	ṛtubhiṣ ṭvārtavaiḥ
22715	ṛtubhiḥ sasyam uta k¨ptam astu
22716	ṛtubhiḥ somabhūtamam
22717	ṛtubhyaḥ ṣaṭpadī
22718	ṛtubhyas tvārtavebhyaḥ
22719	ṛtubhyaḥ svāhā
22720	ṛtumukhe candrabhāgaḥ
22721	ṛtuṃ bṛhantam āśāthe
22722	ṛtuyājān dvidevatyān
22723	ṛtur ṛtunā nudyamānaḥ
22724	ṛtur janitrī tasyā apas pari
22725	ṛtur hemanto viṣṭhayā naḥ pipartu
22726	ṛtuś ca me vrataṃ ca me
22727	ṛtuś ca vrataṃ ca
22728	ṛtuṣṭhā stha ṛtāvṛdhaḥ
22729	ṛtuḥ ṣaṣṭhe
22730	ṛtūṃr anyo vidadhaj jāyate punaḥ
22731	ṛtūṃś caiva lokaṃ cāva rundhe
22732	ṛtūṃs tanvate kavayaḥ prajānatīḥ
22733	ṛtūnāṃ jahakā
22734	ṛtūnāṃ tan nibodhata
22735	ṛtūnāṃ tvā cakṣuṣā paśyāmi
22736	ṛtūnāṃ tvā jaṭhare sādayāmīti
22737	ṛtūnāṃ tvā vājināṃ vājinaṃ bhakṣayāmi
22738	ṛtūnāṃ tvāsyena prāśnāmi
22739	ṛtūnāṃ tvā hastābhyām ā rabhe
22740	ṛtūnām adhirājaṃ saṃvatsaram
22741	ṛtūnām ugraṃ bhramayann udeti
22742	ṛtūnāṃ pañcamaḥ
22743	ṛtūnāṃ patnī prathameyam āgāt
22744	ṛtūn utsṛjate vaśī
22745	ṛtūn ṛtubhiḥ śrapayati brahmaṇaikavīraḥ
22746	ṛtūn ko asyāḥ ka u veda rūpam
22747	ṛtūn pṛṣṭībhiḥ
22748	ṛtūn praśāsad vi dadhāv anuṣṭhu
22749	ṛtūn bibhratī bahudhā virūpān
22750	ṛtūn brūma ṛtupatīn
22751	ṛtūn yaja ṛtupatīn
22752	ṛtekarmam udajāyanta devāḥ
22753	ṛte caibhyo'pi sidhyati
22754	ṛtena ṛtaṃ dharuṇaṃ dhārayanta
22755	ṛtena ṛtaṃ niyatam īḍa ā goḥ
22756	ṛtena ṛtam apihitaṃ dhruvaṃ vām
22757	ṛtena gāva ṛtam ā viveśuḥ
22758	ṛtena gupta ṛtubhiś ca sarvaiḥ
22759	ṛtena tapaḥ
22760	ṛtena taṣṭā manasā hitaiṣā
22761	ṛtena tvaṃ sarasvati
22762	ṛtena tvā
22763	ṛtena tvā gṛhṇāmi
22764	ṛtena dīrgham iṣaṇanta pṛkṣe
22765	ṛtena devaḥ savitā śamāyate
22766	ṛtena devā amṛtam anv avindan
22767	ṛtena devān havate divas pari
22768	ṛtena devīr amṛtā amṛktāḥ
22769	ṛtena dyāvāpṛthivī
22770	ṛtena naḥ pāhi
22771	ṛtena putro aditer ṛtāvā
22772	ṛtena bhrājann amṛtaṃ vicaṣṭe
22773	ṛtena mā pāhi
22774	ṛtena mitrāvaruṇā sacethe
22775	ṛtena mitrāvaruṇau
22776	ṛtena ya ṛtajāto vivāvṛdhe
22777	ṛtena yanto adhi sindhum asthuḥ
22778	ṛtena yāv ṛtāvṛdhau
22779	ṛtena ye camasam airayanta
22780	ṛtena rājann anṛtaṃ viviñcan
22781	ṛtena viśvaṃ bhuvanaṃ vi rājathaḥ
22782	ṛtena vṛtraturā sarvasenā
22783	ṛtena śuṣmī havamāno arkaiḥ
22784	ṛtena satyam indriyam
22785	ṛtena satyam ṛtasāpa āyan
22786	ṛtena satyavākena
22787	ṛtena sthūṇām adhi roha vaṃśa
22788	ṛtena hi ṣmā vṛṣabhaś cid aktaḥ
22789	ṛtenāgna āyuṣā varcasā saha
22790	ṛtenādityā mahi vo mahitvam
22791	ṛtenādityās tiṣṭhanti
22792	ṛtenādriṃ vy asan bhidantaḥ
22793	ṛtenāpaḥ prabharāmi
22794	ṛtenābhindan parivatsare valam
22795	ṛtenāste parīvṛtā
22796	ṛtenāsya nivartaye
22797	ṛte bhūmir iyaṃ śritā
22798	ṛtebhyas tvā
22799	ṛte satyaṃ pratiṣṭhitam
22800	ṛte samudra āhitaḥ
22801	ṛte sa vindate yudhaḥ
22802	ṛte sīda
22803	ṛtyai janavādinam
22804	ṛtyai stenahṛdayam
22805	ṛtvigbhir vedapāragaiḥ
22806	ṛtvigvidhānāya svāhā
22807	ṛtvijāṃ ca vināśāya
22808	ṛtvijo ye haviṣkṛtaḥ
22809	ṛtviyavatī stho agniretasau
22810	ṛtviyānāṃ samenasaḥ
22811	ṛtviyāvatī pṛthivī prati gṛhṇātu
22812	ṛdūdaraḥ suhavo mā no asyai
22813	ṛdūdarāḥ śṛṇavann agnijihvāḥ
22814	ṛdūdareṇa sakhyā saceya
22815	ṛdūpe cid ṛdūvṛdhā
22816	ṛddhaṃ ca ma ṛddhiś ca me
22817	ṛddhāḥ karmaṇyā anapāyino yathāsan
22818	ṛddhyai svāhā
22819	ṛdhak kṛṣe dāsaṃ kṛtvyaṃ hathaiḥ
22820	ṛdhak sā vo maruto didyud astu
22821	ṛdhak soma svastaye
22822	ṛdhag ayā ṛdhag utāśamiṣṭhāḥ
22823	ṛdhag itthā sa martyaḥ
22824	ṛdhag ghuvema kavineṣitāsaḥ
22825	ṛdhag devāṃ iha yajā cikitvaḥ
22826	ṛdhag dveṣaḥ kṛṇuta viśvavedasaḥ
22827	ṛdhag yajño na mānuṣaḥ
22828	ṛdhag yato animiṣaṃ rakṣamāṇā
22829	ṛdhaṅmantro yoniṃ ya ābabhūva
22830	ṛdhaṅmandra yoni no vibhāvā
22831	ṛdhad yas te sudānave
22832	ṛdhadvārāyāgnaye dadāśa
22833	ṛdhīmahi sadhamādas te adya
22834	ṛdhyāma karmāpasā navena
22835	ṛdhyāma te varuṇa khām ṛtasya
22836	ṛdhyāma stomaṃ sanuyāma vājam
22837	ṛdhyāmā ta ohaiḥ
22838	ṛdhyāsam adya pṛṣatīnāṃ graham
22839	ṛdhyāsam adya makhasya śiraḥ
22840	ṛdhyāsuḥ
22841	ṛdhyāsma tvā suvarcasaḥ
22842	ṛdhyāsma putraiḥ paśubhiḥ
22843	ṛdhyāsma sūktocyam
22844	ṛdhyāsma havyair namasopasadya
22845	ṛdhyāsmedaṃ sarasvati
22846	ṛdhyai svāhā
22847	ṛbīsād atriṃ muñcatho gaṇena
22848	ṛbīse atrim aśvināvanītam
22849	ṛbhavo devā iha śravann iha somasya matsan
22850	ṛbhavo devāḥ somasya matsan
22851	ṛbhavo vājam aruhan divo rajaḥ
22852	ṛbhavo viṣṭy akrata
22853	ṛbhukṣaṇaṃ na vartave
22854	ṛbhukṣaṇam indram ā huva ūtaye
22855	ṛbhukṣaṇam ṛbhuṃ rayim
22856	ṛbhukṣaṇaṃ maghavānaṃ suvṛktim
22857	ṛbhukṣaṇo vājā mādayadhvam
22858	ṛbhukṣā vāja uta vā puraṃdhiḥ
22859	ṛbhukṣā vājo daivyo vidhātā
22860	ṛbhukṣā vājo rathaspatir bhagaḥ
22861	ṛbhuto rayiḥ prathamaśravastamaḥ
22862	ṛbhubhyo'jinasaṃdham
22863	ṛbhumantaṃ vājavantaṃ tvā kave
22864	ṛbhumantā vṛṣaṇā vājavantā
22865	ṛbhumāṃ indra citram ā darśi rādhaḥ
22866	ṛbhum ṛbhukṣaṇo rayim
22867	ṛbhur anibhṛṣṭataviṣiḥ
22868	ṛbhur asi jagacchandāḥ
22869	ṛbhur ṛbhukṣā ṛbhur vidhato madaḥ
22870	ṛbhur ṛbhubhir abhi vaḥ syāma
22871	ṛbhur dhīra uśanā kāvyena
22872	ṛbhur na indraḥ śavasā navīyān
22873	ṛbhur na kṛtvyaṃ madam
22874	ṛbhur na kratubhir mātariśvā
22875	ṛbhur na tveṣo rabhasāno adyaut
22876	ṛbhur na rathyaṃ navam
22877	ṛbhur bharāya saṃ śiśātu sātim
22878	ṛbhur yebhir vṛṣaparvā vihāyāḥ
22879	ṛbhur vajro dāsvate
22880	ṛbhur vāja ṛbhukṣaṇaḥ
22881	ṛbhur vāja ṛbhukṣāḥ patyate śavaḥ
22882	ṛbhur vājāya draviṇaṃ naro goḥ
22883	ṛbhur vājebhir vasubhir vasur dadiḥ
22884	ṛbhur vibhvā vāja indro no acha
22885	ṛbhur vibhvā vājo devāṃ agachata
22886	ṛbhuś cakra īḍyaṃ cāru nāma
22887	ṛbhūṇāṃ tan nibodhata
22888	ṛbhūṇāṃ tvā devānāṃ vratapate vratenādadhāmi
22889	ṛbhūṇām ādityānāṃ sthāne svatejasā bhāni
22890	ṛbhūṇāṃ bhavati priyaḥ
22891	ṛbhūṇāṃ bhāgo'si
22892	ṛbhū nāpat kharamajrā kharajruḥ
22893	ṛbhūn vājān marutaḥ somapītaye
22894	ṛbhū rathasyevāṅgāni
22895	ṛbhū rathasyeva saṃ dadhāmi te paruḥ
22896	ṛśyapuchaṃ śunaḥpucham
22897	ṛśyo na tṛṣyann avapānam ā gahi
22898	ṛśyo mayūraḥ suparṇas te gandharvāṇām
22899	ṛṣabhaṃ yad akalpayan
22900	ṛṣabhaṃ vājinaṃ vayam
22901	ṛṣabhaṃ vy akalpayan
22902	ṛṣabhaṃ naryāpasam
22903	ṛṣabhaṃ pratimāsarat
22904	ṛṣabhaṃ mā samānānām
22905	ṛṣabhaś ca me vehac ca me
22906	ṛṣabhaś ca vehac ca
22907	ṛṣabhaḥ śātamāturaḥ
22908	ṛṣabhasya vaśeva
22909	ṛṣabhāḥ kakubhe
22910	ṛṣabhā janayanti ca
22911	ṛṣabhāya gavayī
22912	ṛṣabhāso vaśā uta
22913	ṛṣabheṇa gavendriyam
22914	ṛṣabheṇa gāḥ
22915	ṛṣabheṇa te krīṇāmi
22916	ṛṣabheṇa tvaṣṭā
22917	ṛṣabheṇa yajamānāḥ
22918	ṛṣabheṇa yajāmahe
22919	ṛṣabhe'śvena yajati
22920	ṛṣabho gaur vayo dadhuḥ
22921	ṛṣabho reṇur aṣṭakaḥ
22922	ṛṣabho retasā saha
22923	ṛṣabho loko mahad eva yakṣam
22924	ṛṣabho vayaḥ
22925	ṛṣabho vāśitām iva
22926	ṛṣabho vīrudhāṃ patiḥ
22927	ṛṣabho'si śākvaraḥ
22928	ṛṣabho'si svargo lokaḥ
22929	ṛṣaya āyuṣmantas te vratair āyuṣmantaḥ
22930	ṛṣayaḥ
22931	ṛṣayaḥ paribedhire
22932	ṛṣayaḥ pūrve jaritāro na bhūnā
22933	ṛṣayaś ca tapasvinaḥ
22934	ṛṣayaḥ śriyaputrāś ca
22935	ṛṣayas tu tapas tepuḥ
22936	ṛṣayas tvā prathamajā deveṣu divo mātrayā variṇā prathantu
22937	ṛṣayaḥ sapta juhvati
22938	ṛṣayaḥ sapta māmṛjuḥ
22939	ṛṣayaḥ saptātriś ca yat
22940	ṛṣaye saptavadhraye
22941	ṛṣayo gā udānṛcuḥ
22942	ṛṣayo jaṅgiḍaṃ daduḥ
22943	ṛṣayo jīvanāya kam
22944	ṛṣayo naḥ sasanur agra etām
22945	ṛṣayo brahmasaṃśitāḥ
22946	ṛṣayo bhadrāṃ medhāṃ yāṃ viduḥ
22947	ṛṣayo bhūtakṛtaś ca ye
22948	ṛṣayo mā bibhītana
22949	ṛṣayo ye ca tuṣṭuvuḥ
22950	ṛṣayo vātaraśanāḥ
22951	ṛṣiḥ ko vipra ohate
22952	ṛṣiṃ vā yaṃ rājānaṃ vā suṣūdatha
22953	(oṃ) ṛṣikāṃs tarpayāmi
22954	ṛṣiṃ cakāra svapā mahobhiḥ
22955	ṛṣiṇeva manīṣiṇā
22956	ṛṣidviṣe marutaḥ parimanyave
22957	ṛṣiṃ narāv aṃhasaḥ pāñcajanyam
22958	ṛṣiṃ narā vṛṣaṇā rebham apsu
22959	(oṃ) ṛṣipatnīs tarpayāmi
22960	(oṃ) ṛṣiputrakāṃs tarpayāmi
22961	ṛṣipraśiṣṭāpa ā bharaitāḥ
22962	ṛṣibhiḥ pāvanaṃ kṛtam
22963	ṛṣibhir adāt pṛśnibhiḥ
22964	ṛṣibhiṣ ṭvā saptabhir atriṇāham
22965	ṛṣibhiḥ saṃbhṛtaṃ rasam
22966	ṛṣibhiḥ saṃbhṛto rasaḥ
22967	ṛṣibhiḥ somapaiḥ śritā
22968	ṛṣibhyaḥ
22969	ṛṣibhyaḥ pari dehi mām
22970	ṛṣibhyaḥ svāhā
22971	ṛṣimanā ya ṛṣikṛt svarṣāḥ
22972	ṛṣir asmy ekavīraḥ
22973	ṛṣir ārṣeyaḥ kaviḥ kavitamaḥ
22974	ṛṣir na stubhvā vikṣu praśastaḥ
22975	ṛṣir bodhaḥ prabodhaḥ
22976	ṛṣir brahmabhya āgrayaṇam
22977	ṛṣir yad vāṃ dīrghatamā juhāva
22978	ṛṣir vipraḥ kāvyena
22979	ṛṣir vipraḥ puraetā janānām
22980	ṛṣir viprāṇāṃ mahiṣo mṛgāṇām
22981	ṛṣir vipro vicakṣaṇaḥ
22982	ṛṣir ha dīrghaśruttamaḥ
22983	ṛṣir hi pūrvajā asi
22984	ṛṣir hotā ny asīdat pitā naḥ
22985	ṛṣiḥ śreṣṭhaḥ sam idhyase
22986	ṛṣiṣṭutā jarayantī maghonī
22987	ṛṣiṣṭutābhir ūtibhiḥ
22988	ṛṣiṣṭuto viprānumaditaḥ
22989	ṛṣisvaraṃ carati yāsu nāma te
22990	ṛṣiḥ sa yo manurhitaḥ
22991	(oṃ) ṛṣīṃs tarpayāmi
22992	ṛṣīṃs tasyopa varte tat
22993	ṛṣīṃs te'nu bravīmi
22994	ṛṣīṇāṃ yaḥ purohitaḥ
22995	ṛṣīṇāṃ yāni janimāni vidmaḥ
22996	ṛṣīṇāṃ vā yaḥ kṣaye
22997	ṛṣīṇāṃ vipraḥ sumatiṃ cakānaḥ
22998	ṛṣīṇāṃ sapta dhītibhiḥ
22999	ṛṣīṇāṃ sapta saptadhā
23000	ṛṣīṇāṃ ca stutīr upa
23001	ṛṣīṇām arundhatī
23002	ṛṣīṇām asy āyudham
23003	ṛṣīṇāṃ putro adhirāja eṣaḥ
23004	ṛṣīṇāṃ prastaro'si
23005	ṛṣīn ārṣeyāṃs tapaso'dhi jātān
23006	ṛṣīn ārṣeyān gacha
23007	ṛṣīn tapasvato yama
23008	ṛṣīn bho anu brūhi
23009	ṛṣī bodhapratībodhau
23010	ṛṣe janitrīr bhuvanasya patnīḥ
23011	ṛṣe paitāmahāt tantoḥ
23012	ṛṣe mantrakṛtāṃ stomaiḥ
23013	ṛṣe rudrasya maruto gṛṇānāḥ
23014	ṛṣer ṛṣir aṅgirāḥ saṃbabhūva
23015	ṛṣer yajñasya caturvidhasya śraddhām
23016	ṛṣe vaiyaśva damyāyāgnaye
23017	ṛṣṭayo vo maruto aṃsayor adhi
23018	ṛṣṭivajri śataghni ca
23019	ṛṣyāsa indra bhuṅṅ iti
23020	ṛṣva ṛṣvebhir ā gahi
23021	ṛṣvavīrasya bṛhataḥ patir bhūḥ
23022	ṛṣvas tvam indra śūra jāto dāsīḥ
23023	ṛṣvā ṛṣṭīr asṛkṣata
23024	ṛṣvā ta indra sthavirasya bāhū
23025	ṛṣvā te pādā pra yaj jigāsi
23026	ṛṣvāv ṛṣvebhiḥ sotṛbhiḥ
23027	ṛṣvāḥ satīḥ kavaṣaḥ śumbhamānāḥ
23028	ṛṣvair agachaḥ sakhibhir nikāmaiḥ
23029	e asme asme suvarṇajyotiḥ
23030	e āti viśvāni duritā tarema
23031	eka id rājā jagato babhūva
23032	eka īśāna ojasā
23033	ekaṛtuḥ katamo nu saḥ
23034	ekaṛtur nāti ricyate
23035	eka-eko dame agniṃ sam īdhire
23036	eka eva namasyaḥ suśevāḥ
23037	eka eva namasyo vikṣv īḍyaḥ
23038	eka eva rudro na dvitīyāya tasthe
23039	eka eva rudro'va tasthe na dvitīyaḥ
23040	eka evāgnir bahudhā samiddhaḥ
23041	ekaḥ kṛṣṭīnām abhavat sahāvā
23042	ekaḥ kṛṣṭīr ayāsyaḥ
23043	ekaḥ kṛṣṭīr avanor āryāya
23044	ekaḥ kṛṣṭīś cyāvayati pra viśvāḥ
23045	ekaḥ purastāt ya idaṃ babhūva
23046	ekaḥ purupraśasto asti yajñaiḥ
23047	ekaṃ yad aṅgam akṛṇot sahasradhā
23048	ekaṃ yad udnā na pṛṇanty enīḥ
23049	ekaṃ rajasa enā paro anyad asti
23050	ekaṃ vā idaṃ vi babhūva sarvam
23051	ekaṃ vicakra camasaṃ caturdhā
23052	ekaṃ vi cakra camasaṃ caturvayam
23053	ekaṃ sad viprā bahudhā vadanti
23054	ekaṃ santam akṛṇutā caturvayam
23055	ekaṃ santaṃ bahudhā kalpayanti
23056	ekaṃ sviṣṭakṛtaṃ kuryāt
23057	ekaṃ hi śiro nānā mukhe
23058	ekaṃ kratum abhi vi yanti sādhu
23059	ekaṃ garbhaṃ dadhire sapta vāṇīḥ
23060	ekacakraṃ vartata ekanemi
23061	ekacakram ekadhuram
23062	ekacakreṇa savitā rathena
23063	ekacatvāriṃśate svāhā
23064	ekajānāṃ vīratamaḥ
23065	ekaṃ camasaṃ caturaḥ kṛṇotana
23066	ekaṃ ca yo viṃśatiṃ ca śravasyā
23067	ekatāya tvā
23068	ekatāya svāhā
23069	ekatriṃśac ca me trayastriṃśac ca me
23070	ekatriṃśatāstuvata
23071	ekatriṃśatyai svāhā
23072	ekatriṃśad aśvavatīḥ
23073	ekatriṃśā dvātriṃśeṣu śrayadhvam
23074	ekatvam anupaśyataḥ
23075	(oṃ) ekadantaṃ tarpayāmi
23076	ekadyur devā uta yāś ca devīḥ
23077	ekadvṛcebhyaḥ svāhā
23078	ekadhanina eta
23079	ekadhāsya tvacam āchyatāt
23080	ekanavatyai svāhā
23081	ekaṃ tato yugmabhir vyayuñjata
23082	ekaṃ tad aṅgaṃ skambhasya
23083	ekaṃ tavasaṃ dadhire bharāya
23084	ekaṃ dhāmaikadhāśiṣaḥ
23085	ekaṃ niyānaṃ bahavo rathāsaḥ
23086	ekaṃ nu tvā satpatiṃ pāñcajanyam
23087	ekapañcāśate svāhā
23088	ekapadī dvipadī tripadī catuṣpadī
23089	ekapadī dvipadī tripadī catuṣpadī pañcapadī ṣaṭpadī saptapady aṣṭāpadī bhuvanānu prathatāṃ svāhā
23090	ekapadī dvipadī sā catuṣpadī
23091	ekapadīṃ dvipadīṃ tripadīṃ catuṣpadīm
23092	ekapāc chanda ekakāmaṃ ca
23093	ekapātra odanaḥ
23094	ekapādaṃ dvipādaṃ tripādaṃ catuṣpādaṃ bhuvanānu prathantām
23095	ekapād dvipado bhūyo vi cakrame
23096	ekapād bhūyo dvipado vi cakrame
23097	ekam akṣaraṃ kṣarasi vibhāvari
23098	ekam asya sādhāraṇam
23099	ekam āsīnaṃ haryatasya pṛṣṭhe
23100	ekam iṣe
23101	ekam-ekaṃ suśastibhiḥ
23102	ekam-ekā śatā daduḥ
23103	ekam enā rajasaḥ paro'sti
23104	ekaṃ pātram ṛbhavo jehamānam
23105	ekaṃ pādaṃ not khidati
23106	ekaṃ putraṃ tis. ṝṇām
23107	ekaṃ māsam udasṛjat
23108	ekayā ca daśabhiś ca svabhūte
23109	ekayā pratidhāpibat
23110	ekayāstuvata
23111	ekarājñīm ekavratām
23112	ekarājñy ekavrate
23113	ekarāḍ asya bhuvanasya rājasi śacīpate
23114	ekarātro dvirātraḥ
23115	ekarūpo guhā bhavan
23116	ekarūpo bhavasi saṃ samṛdhyā
23117	ekarcebhyaḥ svāhā
23118	ekarṣiṃ caiva lokaṃ cāva rundhe
23119	ekarṣir iva tapaty ekarṣir iva dīdāyaikarṣir ivānnādo bhavati ya evaṃ veda
23120	ekarṣir yasminn ārpitaḥ
23121	ekarṣes tvā cakṣuṣā paśyāmi
23122	ekarṣes tvā jaṭhare sādayāmīti
23123	ekarṣes tvāsyena prāśnāmi
23124	ekarṣes tvā hastābhyām ā rabhe
23125	ekavādyāṃ jighatsvam
23126	ekaviṃśa ṛbhavaḥ stutam
23127	ekaviṃśatir evaiṣām
23128	ekaviṃśatiś ca me trayoviṃśatiś ca me
23129	ekaviṃśatyāstuvata
23130	ekaviṃśatyai svāhā
23131	ekaviṃśa stomaḥ
23132	ekaviṃśas tvā stomaḥ pṛthivyāṃ śrayatu
23133	ekaviṃśā dvāviṃśeṣu śrayadhvam
23134	ekaviṃśād vairājam
23135	ekaviṃśāya namaḥ
23136	ekaviṃśo brahmasaṃmitaḥ
23137	ekaviṃśau te agna ūrū tābhyāṃ mābhipāhi
23138	ekaviṃśau te agna ūrū tau me agna ūrū
23139	ekavṛṣa indrasakhā jigīvān
23140	ekavratā mām abhisaṃviśantu
23141	ekavratā vi dhanaṃ bhajadhvam
23142	ekavrātya sṛja
23143	ekaśataṃ lakṣmyo martyasya
23144	ekaśataṃ viṣkandhāni
23145	ekaśataṃ vai janatāḥ
23146	ekaśataṃ taṃ pāpmānam ṛchatu yo'smān dveṣṭi yaṃ ca vayaṃ dviṣmaḥ
23147	ekaśataṃ tā janatāḥ
23148	ekaśataṃ devakarmebhir āyataḥ
23149	ekaśataṃ bheṣajāni
23150	ekaśatāya svāhā
23151	ekaśapham asṛjyata
23152	ekaśaphāḥ paśavo'sṛjyanta
23153	ekaśīrṣāṇo yutā daśa
23154	ekaś carann upaśākebhir indra
23155	ekaś cit sann abhibhūtiḥ
23156	ekaśnuṣṭīn saṃvananena saṃhṛdaḥ
23157	ekaśruṣṭīn saṃvananena sarvān
23158	ekaṣaṣṭyai svāhā
23159	ekasaptatyai svāhā
23160	ekasabham asi
23161	ekas tredhā vihito jātavedaḥ
23162	ekas tvaṣṭur aśvasyā viśastā
23163	ekastha ekalāmike
23164	ekasthām ekalāmikām
23165	eka sthūṇe vimite dṛḍha ugre
23166	ekasphyayānūdehi
23167	ekasminn adhi puṣkare
23168	ekasmin pātre adhy uddharainam
23169	ekasmin yoge bhuraṇā samāne
23170	ekasmin viddhe sarve'rupyam
23171	ekasmai svāhā
23172	ekasya cit tyajasaṃ martyasya
23173	ekasya cin me vibhv astv ojaḥ
23174	ekasya śruṣṭau yad dha codam āvitha
23175	ekasyāṃ sīda
23176	ekasyā vastor āvataṃ raṇāya
23177	ekasviṣṭakṛtaḥ kuryāt
23178	ekaḥ satrā sūro vasva īśe
23179	ekaḥ sann abhi bhūyasaḥ
23180	ekaḥ san bahudhā vicāraḥ
23181	ekaḥ samāna ā rathe
23182	ekaḥ samudro dharuṇo rayīṇām
23183	ekaḥ suparṇaḥ sa samudram ā viveśa
23184	ekaḥ sūryo viśvam anu prabhūtaḥ
23185	ekākinā sarathaṃ yāsi vidvān
23186	ekākṣaram abhisaṃbhūya śakrāḥ
23187	ekākṣarāḥ pūṃrdaśamā virājaḥ
23188	ekākṣarā dvipadāṃ ṣaṭpadāṃ ca
23189	ekā ca tisraś ca
23190	ekā ca daśa ca
23191	ekā ca me tisraś ca me
23192	ekā ca me daśa ca me
23193	ekā ca śataṃ ca
23194	ekācetat sarasvatī nadīnām
23195	ekājyān ekabarhiṣaḥ
23196	ekātithim apa sāyaṃ ruṇaddhi
23197	ekādaśa ca me trayodaśa ca me
23198	ekādaśa prātar gavyāḥ paśava ā labhyante
23199	ekādaśabhir astuvata
23200	ekādaśabhyaḥ svāhā
23201	ekādaśarcebhyaḥ svāhā
23202	ekādaśaś ca yo vṛṣā
23203	ekādaśā dvādaśeṣu śrayadhvam
23204	ekādaśāso apsuṣadaḥ sutam
23205	ekādaśyā rātryā ekādaśyā samidhā
23206	ekān na catvāriṃśate svāhā
23207	ekānnatriṃśās triṃśeṣu śrayadhvam
23208	ekān na viṃśatyai svāhā
23209	ekānnaviṃśā viṃśeṣu śrayadhvam
23210	ekān na śatāya svāhā
23211	ekān na ṣaṣṭyai svāhā
23212	ekān nāśītyai svāhā
23213	ekā mama
23214	ekām iva rodasī ā viveśa
23215	ekā yamasya bhuvane virāṣāṭ
23216	ekāyur agre viśa āvivāsasi
23217	ekāyuvo namasā vikṣv īḍyaḥ
23218	ekāyuvo namasā suśevaḥ
23219	ekārka ekakāmāya
23220	ekāvādyāṃ jighatsvam
23221	ekāvyo manasā vikṣv īḍyaḥ
23222	ekāvyo manuṣyas suśevaḥ
23223	ekāśītyai svāhā
23224	ekāśvam ekayojanam
23225	ekāṣṭakā tapasā tapyamānā
23226	ekāṣṭakāṃ paśyata dohamānām
23227	ekāṣṭakāyai svāhā
23228	ekāṣṭakāyai haviṣā vidhema
23229	ekāṣṭake suprajasaḥ suvīrāḥ
23230	ekā satī bahudhoṣo vy uchasi
23231	ekāsi na sahasram, ekāṃ tvā bhūtāṃ prati gṛhṇāmi na sahasram, ekā mā bhūtāviśa mā sahasram
23232	ekenāṅgena divo asya pṛṣṭham
23233	ekenāpi sidhyati
23234	eke brahmavido viduḥ
23235	ekeṣāṃ viśvataḥ prāñcam
23236	ekaikayaiṣā sṛṣṭyā saṃ babhūva
23237	ekaikā kratuṃ pari yanti sadyaḥ
23238	ekaivoṣāḥ sarvam idaṃ vi bhāti
23239	eko ajuryo dayate vasūni
23240	eko anyac cakṛṣe viśvam ānuṣak
23241	eko aśvo vahati saptanāmā
23242	eko gaur eka ekaṛṣiḥ
23243	eko dādhāra bhuvanāni viśvā
23244	eko dṛḍham avado vṛtrahā san
23245	eko devatrā dayase hi martān
23246	eko devaḥ sarvabhūteṣu gūḍhaḥ
23247	eko devo apy atiṣṭhat
23248	eko devo'dhi pūruṣe
23249	eko devo bahudhā niviṣṭaḥ
23250	eko dve vasumatī samīcī
23251	eko dhanā bharate apratītaḥ
23252	ekonacatvāriṃśate svāhā
23253	ekonaviṃśatiḥ svāhā
23254	ekonaviṃśatyai svāhā
23255	ekonaviṃśaḥ śamitā babhūva
23256	ekonaśatāya svāhā
