text	position	sen.id	word.position	word	lemma	lemma.id	pos	case	number	gender	tense	mood	verb.form	person	voice	formation	head.position	label	sublabel	word.semantics	register	time.slot	veda	sakha	group	is.mantra	syntax.status	head.pos	head.word	head.label	citation	sentence
Ṛgveda	157350	594496_2	3	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	2	case	sim	_	metrical	2-MA	RV	Śākala	S	FALSE	gold	NOUN	sūryasya	obl	ṚV, 10, 91, 4	arepasaḥ sūryasya iva raśmayaḥ
Ṛgveda	158044	594571_1	15	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	14	mark	sim	132728	metrical	2-MA	RV	Śākala	S	FALSE	gold	NOUN	taṣṭā	advcl	ṚV, 10, 93, 12	etam me stomam tanā na sūrye dyutat yāmānam vāvṛdhanta nṛṇām saṃvananam na aśvyam taṣṭā iva an apacyutam
Ṛgveda	158189	594589_1	2	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	3	case	sim	_	metrical	2-MA	RV	Śākala	S	FALSE	gold	VERB	pravahantaḥ	obl	ṚV, 10, 94, 6	ugrāḥ iva pravahantaḥ samāyamuḥ sākam yuktāḥ vṛṣaṇaḥ bibhrataḥ dhuraḥ
Ṛgveda	158205	594590_1	9	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	8	case	sim	_	metrical	2-MA	RV	Śākala	S	FALSE	gold	NOUN	arvatām	obl	ṚV, 10, 94, 6	yat śvasantaḥ jagrasānāḥ arāviṣuḥ śṛṇve eṣām prothathaḥ arvatām iva
Ṛgveda	158986	594674_1	2	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	1	case	sim	_	metrical	2-MA	RV	Śākala	S	FALSE	gold	NOUN	aśvāḥ	obl	ṚV, 10, 97, 3	aśvāḥ iva sa jitvarīḥ vīrudhaḥ pārayiṣṇvaḥ
Ṛgveda	159049	594683_1	6	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	4	mark	sim	_	metrical	2-MA	RV	Śākala	S	FALSE	gold	NOUN	gāvaḥ	advcl	ṚV, 10, 97, 8	ud śuṣmāḥ oṣadhīnām gāvaḥ goṣṭhāt iva īrate dhanam saniṣyantīnām ātmānam tava pūruṣa
Ṛgveda	160073	594804_1	5	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	11	case	sim	_	metrical	2-MA	RV	Śākala	S	FALSE	gold	NOUN	gauḥ	obl	ṚV, 10, 101, 9	sā naḥ duhīyat yavasā iva gatvī sahasra dhārā payasā mahī gauḥ
Ṛgveda	160964	594911_1	5	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	6	mark	sim	_	metrical	2-MA	RV	Śākala	S	FALSE	gold	NOUN	putrā	advcl	ṚV, 10, 106, 4	āpī vaḥ asme pitarā iva putrā
Ṛgveda	160967	594911_2	2	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	1	mark	_	_	metrical	2-MA	RV	Śākala	S	FALSE	gold	ADJ	ugrā	root	ṚV, 10, 106, 4	ugrā iva rucā
Ṛgveda	162923	595121_2	2	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	4	mark	sim	132728	metrical	2-MA	RV	Śākala	S	FALSE	gold	NOUN	nāvam	advcl	ṚV, 10, 116, 9	sindhau iva prerayam nāvam arkaiḥ
Ṛgveda	163227	595163_1	7	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	6	case	sim	_	metrical	2-MA	RV	Śākala	S	FALSE	gold	NOUN	aśvāḥ	obl	ṚV, 10, 119, 3	ud mā pītāḥ ayaṃsata ratham aśvāḥ iva āśavaḥ
Ṛgveda	163239	595165_1	7	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	5	mark	sim	_	metrical	2-MA	RV	Śākala	S	FALSE	gold	NOUN	vāśrā	advcl	ṚV, 10, 119, 4	upa mā matiḥ asthita vāśrā putram iva priyam
Ṛgveda	165079	595375_1	2	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	3	mark	sim	132728	metrical	2-MA	RV	Śākala	S	FALSE	gold	NOUN	pitarau	advcl	ṚV, 10, 131, 5	putram iva pitarau aśvinā ubhā indra āvathuḥ kāvyaiḥ daṃsanābhiḥ
Ṛgveda	165869	595472_1	2	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	3	mark	sim	_	metrical	2-MA	RV	Śākala	S	FALSE	gold	NOUN	sūryaḥ	advcl	ṚV, 10, 138, 4	māsā iva sūryaḥ vasu puryam ā dade
Ṛgveda	166606	595564_1	8	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	7	mark	sim	132728	metrical	2-MA	RV	Śākala	S	FALSE	gold	NOUN	gauḥ	advcl	ṚV, 10, 145, 6	mām anu pra te manaḥ vatsam gauḥ iva dhāvatu pathā vār iva dhāvatu
Ṛgveda	166610	595564_1	12	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	11	mark	_	132728	metrical	2-MA	RV	Śākala	S	FALSE	gold	NOUN	vār	advcl	ṚV, 10, 145, 6	mām anu pra te manaḥ vatsam gauḥ iva dhāvatu pathā vār iva dhāvatu
Ṛgveda	166903	595598_1	2	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	1	case	sim	_	metrical	2-MA	RV	Śākala	S	FALSE	gold	NOUN	aśvam	obl	ṚV, 10, 149, 1	aśvam iva adhukṣat dhunim antarikṣam atūrte baddham savitā samudram
Ṛgveda	166950	595604_1	2	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	1	mark	sim	_	metrical	2-MA	RV	Śākala	S	FALSE	gold	NOUN	gāvaḥ	advcl	ṚV, 10, 149, 4	gāvaḥ iva grāmam yūyudhiḥ iva aśvān vāśrā iva vatsam sumanāḥ duhānā patiḥ iva jāyām abhi naḥ ni etu dhartā divaḥ savitā viśva vāraḥ
Ṛgveda	166953	595604_1	5	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	4	mark	sim	_	metrical	2-MA	RV	Śākala	S	FALSE	gold	NOUN	yūyudhiḥ	advcl	ṚV, 10, 149, 4	gāvaḥ iva grāmam yūyudhiḥ iva aśvān vāśrā iva vatsam sumanāḥ duhānā patiḥ iva jāyām abhi naḥ ni etu dhartā divaḥ savitā viśva vāraḥ
Ṛgveda	166956	595604_1	8	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	7	mark	sim	_	metrical	2-MA	RV	Śākala	S	FALSE	gold	NOUN	vāśrā	advcl	ṚV, 10, 149, 4	gāvaḥ iva grāmam yūyudhiḥ iva aśvān vāśrā iva vatsam sumanāḥ duhānā patiḥ iva jāyām abhi naḥ ni etu dhartā divaḥ savitā viśva vāraḥ
Ṛgveda	166961	595604_1	13	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	12	mark	sim	_	metrical	2-MA	RV	Śākala	S	FALSE	gold	NOUN	patiḥ	advcl	ṚV, 10, 149, 4	gāvaḥ iva grāmam yūyudhiḥ iva aśvān vāśrā iva vatsam sumanāḥ duhānā patiḥ iva jāyām abhi naḥ ni etu dhartā divaḥ savitā viśva vāraḥ
Ṛgveda	167396	595667_1	7	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	5	mark	sim	_	metrical	2-MA	RV	Śākala	S	FALSE	gold	NOUN	saptim	advcl	ṚV, 10, 156, 1	agnim hinvantu naḥ dhiyaḥ saptim āśum iva ājiṣu
Ṛgveda	168639	595824_2	5	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	4	case	sim	_	metrical	2-MA	RV	Śākala	S	FALSE	gold	NOUN	parvataḥ	obl	ṚV, 10, 173, 2	mā apa cyoṣṭhāḥ parvataḥ iva avicācaliḥ
Ṛgveda	168955	595871_1	8	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	7	mark	sim	_	metrical	2-MA	RV	Śākala	S	FALSE	gold	NOUN	sūryaḥ	advcl	ṚV, 10, 178, 3	sadyas cit yaḥ śavasā pañca kṛṣṭīḥ sūryaḥ iva jyotiṣā apaḥ tatāna sahasra sāḥ śata sāḥ asya raṃhiḥ
Muṇḍakopaniṣad	718	605837_1	2	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	1	case	sim	_	prose	5-SU	AV	Śaunaka	U	FALSE	gold	NOUN	arāḥ	obl	MuṇḍU, 2, 2, 6	arāḥ iva ratha nābhau saṃhatāḥ yatra nāḍyaḥ saḥ eṣaḥ antar carate bahudhā jāyamānaḥ
Taittirīyopaniṣad	434	606384_1	6	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	5	case	_	_	prose	4-PL	Black YV	Taittirīya	U	FALSE	gold	NOUN	stanaḥ	obl	TU, 1, 6, 1	antareṇa tāluke yaḥ eṣa stanaḥ iva avalambate sā indra yoniḥ
Atharvaveda (Śaunaka)	36	609358_1	8	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	7	case	sim	132728	metrical	2-MA	AV	Śaunaka	S	FALSE	gold	NOUN	ārtnī	advcl	AVŚ, 1, 1, 3	iha eva abhi vi tanu ubhe ārtnī iva jyayā
Atharvaveda (Śaunaka)	338	609398_1	10	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	11	case	sim	132728	metrical	2-MA	AV	Śaunaka	S	FALSE	gold	NOUN	mātaraḥ	obl	AVŚ, 1, 5, 2	yaḥ vaḥ śivatamaḥ rasaḥ tasya bhājayata iha naḥ uśatīḥ iva mātaraḥ
Atharvaveda (Śaunaka)	518	609427_1	6	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	4	case	sim	_	metrical	2-MA	AV	Śaunaka	S	FALSE	gold	NOUN	nadī	advcl	AVŚ, 1, 8, 1	idam haviḥ yātudhānān nadī phenam iva ā vahat
Atharvaveda (Śaunaka)	969	609479_1	7	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	8	case	sim	_	metrical	2-MA	AV	Śaunaka	S	FALSE	gold	NOUN	srajam	advcl	AVŚ, 1, 14, 1	bhagam asyāḥ varcaḥ ādiṣi adhi vṛkṣāt iva srajam
Atharvaveda (Śaunaka)	973	609480_1	3	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	4	case	sim	_	metrical	2-MA	AV	Śaunaka	S	FALSE	gold	NOUN	parvataḥ	obl	AVŚ, 1, 14, 1	mahā budhnaḥ iva parvataḥ jyok pitṛṣu āstām
Atharvaveda (Śaunaka)	1020	609486_1	9	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	10	case	_	_	metrical	2-MA	AV	Śaunaka	S	FALSE	gold	NOUN	jāmayaḥ	advcl	AVŚ, 1, 14, 4	asitasya te brahmaṇā kaśyapasya gayasya ca antar kośam iva jāmayaḥ api nahyāmi te bhagam
Atharvaveda (Śaunaka)	1158	609504_1	10	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	11	case	sim	_	metrical	2-MA	AV	Śaunaka	S	FALSE	gold	NOUN	jāmayaḥ	advcl	AVŚ, 1, 17, 1	amūḥ yāḥ yanti yoṣitaḥ hirāḥ lohita vāsasaḥ a bhrātaraḥ iva jāmayaḥ tiṣṭhantu hata varcasaḥ
Atharvaveda (Śaunaka)	2098	609629_1	6	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	5	case	sim	_	metrical	2-MA	AV	Śaunaka	S	FALSE	gold	ADJ	sadām	advcl	AVŚ, 1, 32, 2	antarikṣe āsām sthāma śrānta sadām iva
Atharvaveda (Śaunaka)	2118	609632_1	12	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	13	case	sim	_	metrical	2-MA	AV	Śaunaka	S	FALSE	gold	NOUN	srotyāḥ	obl	AVŚ, 1, 32, 3	yat rodasī rejamāne bhūmiḥ ca niratakṣatam ārdram tat adya sarvadā samudrasya iva srotyāḥ
Atharvaveda (Śaunaka)	2270	609650_1	8	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	6	case	_	_	metrical	2-MA	AV	Śaunaka	S	FALSE	gold	NOUN	śākhām	obl	AVŚ, 1, 34, 4	mām id kila tvam vanāḥ śākhām madhumatīm iva
Atharvaveda (Śaunaka)	4669	609928_1	7	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	5	case	sim	_	metrical	2-MA	AV	Śaunaka	S	FALSE	gold	NOUN	indraḥ	advcl	AVŚ, 2, 27, 5	tayā aham śatrūn sākṣe indraḥ sālāvṛkāṁ iva
Atharvaveda (Śaunaka)	4981	609963_1	11	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	10	case	sim	_	metrical	2-MA	AV	Śaunaka	S	FALSE	gold	NOUN	śalyaḥ	advcl	AVŚ, 2, 30, 3	yat suparṇāḥ vivakṣavaḥ anamīvāḥ vivakṣavaḥ tatra me gacchatāt havam śalyaḥ iva kulmalam yathā
Atharvaveda (Śaunaka)	8348	610380_1	8	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	7	case	sim	_	metrical	2-MA	AV	Śaunaka	S	FALSE	gold	NOUN	bāṇaḥ	advcl	AVŚ, 3, 23, 2	ā te yonim garbhaḥ etu pumān bāṇaḥ iva iṣudhim
Atharvaveda (Śaunaka)	8459	610395_1	11	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	10	case	sim	_	metrical	2-MA	AV	Śaunaka	S	FALSE	gold	NOUN	nadīḥ	advcl	AVŚ, 3, 24, 3	imāḥ yāḥ pañca pradiśaḥ mānavīḥ pañca kṛṣṭayaḥ vṛṣṭe śāpam nadīḥ iva iha sphātim samāvahān
Atharvaveda (Śaunaka)	9843	610560_1	6	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	7	discourse	_	_	metrical	2-MA	AV	Śaunaka	S	FALSE	gold	VERB	anati	advcl	AVŚ, 4, 4, 3	yathā sma te virohataḥ abhitaptam iva anati tatas te śuṣmavattaram iyam kṛṇotu oṣadhiḥ
Atharvaveda (Śaunaka)	9886	610565_2	12	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	11	case	sim	_	metrical	2-MA	AV	Śaunaka	S	FALSE	gold	NOUN	dhanuḥ	advcl	AVŚ, 4, 4, 6	adya agne adya savitar adya devi sarasvati adya asya brahmaṇaspate dhanuḥ iva ā tānaya pasaḥ
Atharvaveda (Śaunaka)	9897	610567_1	8	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	7	case	sim	_	metrical	2-MA	AV	Śaunaka	S	FALSE	gold	NOUN	jyām	advcl	AVŚ, 4, 4, 7	ā aham tanomi te pasaḥ adhi jyām iva dhanvani
Atharvaveda (Śaunaka)	9901	610568_1	3	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	2	case	sim	_	metrical	2-MA	AV	Śaunaka	S	FALSE	gold	NOUN	ṛśaḥ	advcl	AVŚ, 4, 4, 7	kramasva ṛśaḥ iva rohitam an avaglāyatā sadā
Atharvaveda (Śaunaka)	10183	610607_1	6	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	5	case	sim	_	metrical	2-MA	AV	Śaunaka	S	FALSE	gold	NOUN	śaram	advcl	AVŚ, 4, 7, 4	vi te madam madāvati śaram iva pātayāmasi
Atharvaveda (Śaunaka)	10188	610608_1	4	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	3	case	sim	_	metrical	2-MA	AV	Śaunaka	S	FALSE	gold	NOUN	carum	advcl	AVŚ, 4, 7, 4	pra tvā carum iva yeṣantam vacasā sthāpayāmasi
Atharvaveda (Śaunaka)	10194	610609_1	3	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	2	case	sim	_	metrical	2-MA	AV	Śaunaka	S	FALSE	gold	NOUN	grāmam	advcl	AVŚ, 4, 7, 5	pari grāmam iva ācitam vacasā sthāpayāmasi
Atharvaveda (Śaunaka)	10200	610610_1	3	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	2	case	sim	_	metrical	2-MA	AV	Śaunaka	S	FALSE	gold	NOUN	vṛkṣaḥ	advcl	AVŚ, 4, 7, 5	tiṣṭha vṛkṣaḥ iva sthāmni
Atharvaveda (Śaunaka)	10906	610701_1	12	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	10	case	_	_	metrical	2-MA	AV	Śaunaka	S	FALSE	gold	NOUN	ṛbhuḥ	advcl	AVŚ, 4, 12, 7	yadi kartam patitvā saṃśaśre yadi vā aśmā prahṛtaḥ jaghāna ṛbhuḥ rathasya iva aṅgāni sam dadhat paruṣā paruḥ
Atharvaveda (Śaunaka)	11977	610837_1	8	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	7	case	_	_	metrical	2-MA	AV	Śaunaka	S	FALSE	gold	NOUN	vadhūḥ	advcl	AVŚ, 4, 20, 3	sā bhūmim ā rurohitha vahyam śrāntā vadhūḥ iva
Atharvaveda (Śaunaka)	12032	610845_1	3	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	2	case	_	_	metrical	2-MA	AV	Śaunaka	S	FALSE	gold	NOUN	sūryam	advcl	AVŚ, 4, 20, 7	vīdhre sūryam iva sarpantam mā piśācam tiras karaḥ
Atharvaveda (Śaunaka)	12283	610870_1	8	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	9	case	_	_	metrical	2-MA	AV	Śaunaka	S	FALSE	gold	NOUN	dhenū	advcl	AVŚ, 4, 22, 4	asmai dyāvāpṛthivī bhūri vāmam duhāthām gharma dughe iva dhenū
Atharvaveda (Śaunaka)	13422	610994_1	2	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	1	case	_	_	metrical	2-MA	AV	Śaunaka	S	FALSE	gold	NOUN	agniḥ	advcl	AVŚ, 4, 31, 2	agniḥ iva manyo tviṣitaḥ sahasva
Atharvaveda (Śaunaka)	13484	611000_1	4	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	3	case	_	_	metrical	2-MA	AV	Śaunaka	S	FALSE	gold	NOUN	indraḥ	advcl	AVŚ, 4, 31, 5	vijeṣa kṛt indraḥ iva anavabravaḥ asmākam manyo adhipāḥ bhava iha
Atharvaveda (Śaunaka)	14160	611077_1	6	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	4	case	_	_	metrical	2-MA	AV	Śaunaka	S	FALSE	gold	NOUN	vyāghraḥ	advcl	AVŚ, 4, 36, 6	tapanaḥ asmi piśācānām vyāghraḥ gomatām iva
Atharvaveda (Śaunaka)	14163	611078_1	3	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	1	case	sim	_	metrical	2-MA	AV	Śaunaka	S	FALSE	gold	NOUN	śvānaḥ	nsubj	AVŚ, 4, 36, 6	śvānaḥ siṃham iva dṛṣṭvā te na vindante nyañcanam
Atharvaveda (Śaunaka)	14204	611084_1	7	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	6	case	_	_	metrical	2-MA	AV	Śaunaka	S	FALSE	gold	NOUN	maśakāḥ	advcl	AVŚ, 4, 36, 9	ye mā krodhayanti lapitāḥ hastinam maśakāḥ iva tān aham manye durhitān jane alpaśayūn iva
Atharvaveda (Śaunaka)	14211	611084_1	14	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	13	case	_	_	metrical	2-MA	AV	Śaunaka	S	FALSE	gold	NOUN	alpaśayūn	advcl	AVŚ, 4, 36, 9	ye mā krodhayanti lapitāḥ hastinam maśakāḥ iva tān aham manye durhitān jane alpaśayūn iva
Atharvaveda (Śaunaka)	14217	611085_1	6	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	5	case	_	_	metrical	2-MA	AV	Śaunaka	S	FALSE	gold	NOUN	aśvam	advcl	AVŚ, 4, 36, 10	abhi tam nirṛtiḥ dhattām aśvam iva aśva abhidhānyā
Atharvaveda (Śaunaka)	14353	611109_1	2	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	1	case	_	132728	metrical	2-MA	AV	Śaunaka	S	FALSE	gold	NOUN	śvā	nmod	AVŚ, 4, 37, 11	śvā iva ekaḥ kapiḥ iva ekaḥ kumāraḥ sarva keśakaḥ priyaḥ dṛśe iva bhūtvā gandharvaḥ sacate striyaḥ
Atharvaveda (Śaunaka)	14356	611109_1	5	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	4	case	_	132728	metrical	2-MA	AV	Śaunaka	S	FALSE	gold	NOUN	kapiḥ	nmod	AVŚ, 4, 37, 11	śvā iva ekaḥ kapiḥ iva ekaḥ kumāraḥ sarva keśakaḥ priyaḥ dṛśe iva bhūtvā gandharvaḥ sacate striyaḥ
Atharvaveda (Śaunaka)	14363	611109_1	12	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	10	discourse	_	96765	metrical	2-MA	AV	Śaunaka	S	FALSE	gold	ADJ	priyaḥ	xcomp	AVŚ, 4, 37, 11	śvā iva ekaḥ kapiḥ iva ekaḥ kumāraḥ sarva keśakaḥ priyaḥ dṛśe iva bhūtvā gandharvaḥ sacate striyaḥ
Atharvaveda (Śaunaka)	15563	611252_1	6	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	7	case	_	_	metrical	2-MA	AV	Śaunaka	S	FALSE	gold	NOUN	kanyalā	advcl	AVŚ, 5, 5, 3	vṛkṣam vṛkṣam ā rohasi vṛṣaṇyantī iva kanyalā
Atharvaveda (Śaunaka)	16137	611321_1	3	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	2	case	_	_	metrical	2-MA	AV	Śaunaka	S	FALSE	gold	NOUN	vṛkaḥ	advcl	AVŚ, 5, 8, 4	avim vṛkaḥ iva mathnīta
Atharvaveda (Śaunaka)	16854	611407_2	2	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	1	case	_	_	metrical	2-MA	AV	Śaunaka	S	FALSE	gold	NOUN	irā	advcl	AVŚ, 5, 13, 1	irā iva dhanvan ni jajāsa te viṣam
Atharvaveda (Śaunaka)	16900	611411_2	2	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	3	case	_	_	metrical	2-MA	AV	Śaunaka	S	FALSE	gold	NOUN	jyotiḥ	advcl	AVŚ, 5, 13, 3	tamasaḥ iva jyotiḥ ud etu sūryaḥ
Atharvaveda (Śaunaka)	16951	611417_1	11	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	10	case	_	_	metrical	2-MA	AV	Śaunaka	S	FALSE	gold	NOUN	jyām	advcl	AVŚ, 5, 13, 6	asitasya taimātasya babhroḥ apodakasya ca sātrāsāhasya aham manyoḥ ava jyām iva dhanvanaḥ vi muñcāmi rathāṁ iva
Atharvaveda (Śaunaka)	16956	611417_1	16	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	15	case	_	_	metrical	2-MA	AV	Śaunaka	S	FALSE	gold	NOUN	rathāṁ	conj	AVŚ, 5, 13, 6	asitasya taimātasya babhroḥ apodakasya ca sātrāsāhasya aham manyoḥ ava jyām iva dhanvanaḥ vi muñcāmi rathāṁ iva
Atharvaveda (Śaunaka)	17053	611433_1	2	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	1	mark	_	_	metrical	2-MA	AV	Śaunaka	S	FALSE	gold	NOUN	riśyasya	advcl	AVŚ, 5, 14, 3	riśyasya iva parīśāsam parikṛtya pari tvacaḥ kṛtyām kṛtyā kṛte devāḥ niṣkam iva prati muñcata
Atharvaveda (Śaunaka)	17063	611433_1	12	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	11	case	_	_	metrical	2-MA	AV	Śaunaka	S	FALSE	gold	NOUN	niṣkam	advcl	AVŚ, 5, 14, 3	riśyasya iva parīśāsam parikṛtya pari tvacaḥ kṛtyām kṛtyā kṛte devāḥ niṣkam iva prati muñcata
Atharvaveda (Śaunaka)	17090	611437_1	3	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	2	case	_	_	metrical	2-MA	AV	Śaunaka	S	FALSE	gold	NOUN	rathaḥ	advcl	AVŚ, 5, 14, 5	sukhaḥ rathaḥ iva vartatām kṛtyā kṛtyā kṛtam punar
Atharvaveda (Śaunaka)	17109	611439_1	14	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	13	case	_	_	metrical	2-MA	AV	Śaunaka	S	FALSE	gold	NOUN	aśvam	advcl	AVŚ, 5, 14, 6	yadi strī yadi vā pumān kṛtyām cakāra pāpmane tām u tasmai nayāmasi aśvam iva aśva abhidhānyā
Atharvaveda (Śaunaka)	17155	611446_1	2	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	1	case	_	_	metrical	2-MA	AV	Śaunaka	S	FALSE	gold	NOUN	putraḥ	advcl	AVŚ, 5, 14, 10	putraḥ iva pitaram gaccha
Atharvaveda (Śaunaka)	17159	611446_2	2	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	1	case	_	132728	metrical	2-MA	AV	Śaunaka	S	FALSE	gold	NOUN	svajaḥ	advcl	AVŚ, 5, 14, 10	svajaḥ iva abhiṣṭhitaḥ daśa
Atharvaveda (Śaunaka)	17163	611447_1	2	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	3	case	_	_	metrical	2-MA	AV	Śaunaka	S	FALSE	gold	ADJ	avakrāmī	advcl	AVŚ, 5, 14, 10	bandham iva avakrāmī gaccha kṛtye kṛtyā kṛtam punar
Atharvaveda (Śaunaka)	17172	611449_1	3	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	2	case	_	_	metrical	2-MA	AV	Śaunaka	S	FALSE	gold	NOUN	eṇī	advcl	AVŚ, 5, 14, 11	ud eṇī iva vāraṇī abhiskandam mṛgī iva kṛtyā kartāram ṛcchatu
Atharvaveda (Śaunaka)	17176	611449_1	7	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	6	case	_	_	metrical	2-MA	AV	Śaunaka	S	FALSE	gold	NOUN	mṛgī	advcl	AVŚ, 5, 14, 11	ud eṇī iva vāraṇī abhiskandam mṛgī iva kṛtyā kartāram ṛcchatu
Atharvaveda (Śaunaka)	17189	611451_1	4	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	3	case	_	_	metrical	2-MA	AV	Śaunaka	S	FALSE	gold	NOUN	mṛgam	advcl	AVŚ, 5, 14, 12	sā tam mṛgam iva gṛhṇātu kṛtyā kṛtyā kṛtam punar
Atharvaveda (Śaunaka)	17196	611452_1	2	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	1	case	_	_	metrical	2-MA	AV	Śaunaka	S	FALSE	gold	NOUN	agniḥ	advcl	AVŚ, 5, 14, 13	agniḥ iva etu pratikūlam anukūlam iva udakam
Atharvaveda (Śaunaka)	17200	611452_1	6	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	7	case	_	_	metrical	2-MA	AV	Śaunaka	S	FALSE	gold	NOUN	udakam	conj	AVŚ, 5, 14, 13	agniḥ iva etu pratikūlam anukūlam iva udakam
Atharvaveda (Śaunaka)	17204	611453_1	3	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	2	case	_	_	metrical	2-MA	AV	Śaunaka	S	FALSE	gold	NOUN	rathaḥ	advcl	AVŚ, 5, 14, 13	sukhaḥ rathaḥ iva vartatām kṛtyā kṛtyā kṛtam punar
Atharvaveda (Śaunaka)	20238	611844_2	2	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	1	case	_	_	metrical	2-MA	AV	Śaunaka	S	FALSE	gold	NOUN	aṃśuḥ	obl	AVŚ, 5, 29, 12	aṃśuḥ iva ā pyāyatām ayam
